auroc,auprc,f1,recall,precision,specificity,accuracy,fold
0.6607142857142857,0.38385438965796104,0.3870967741935484,0.42857142857142855,0.35294117647058826,0.75,0.6724137931034483,1
0.5714285714285714,0.35944711143609553,0.3448275862068966,0.35714285714285715,0.3333333333333333,0.7727272727272727,0.6724137931034483,2
0.6948051948051948,0.47761394834631343,0.5,0.5714285714285714,0.4444444444444444,0.7727272727272727,0.7241379310344828,3
0.5897435897435898,0.38954640125231776,0.2,0.15384615384615385,0.2857142857142857,0.8888888888888888,0.7241379310344828,4
0.6888111888111887,0.44989380653071526,0.37037037037037035,0.38461538461538464,0.35714285714285715,0.7954545454545454,0.7017543859649122,5
0.6217532467532467,0.4161766568329459,0.4444444444444444,0.42857142857142855,0.46153846153846156,0.8409090909090909,0.7413793103448276,6
0.612012987012987,0.3590254812158486,0.2222222222222222,0.14285714285714285,0.5,0.9545454545454546,0.7586206896551724,7
0.5762987012987013,0.30672386399950224,0.2,0.14285714285714285,0.3333333333333333,0.9090909090909091,0.7241379310344828,8
0.7230769230769231,0.395305206489417,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.8222222222222222,0.7241379310344828,9
0.6888111888111887,0.4476102946983557,0.34782608695652173,0.3076923076923077,0.4,0.8636363636363636,0.7368421052631579,10
0.7077922077922079,0.4578026798172752,0.2962962962962963,0.2857142857142857,0.3076923076923077,0.7954545454545454,0.6724137931034483,11
0.6152597402597403,0.35926426205634815,0.34782608695652173,0.2857142857142857,0.4444444444444444,0.8863636363636364,0.7413793103448276,12
0.6704545454545454,0.3738461810781619,0.48,0.42857142857142855,0.5454545454545454,0.8863636363636364,0.7758620689655172,13
0.5811965811965812,0.3442695803390379,0.36363636363636365,0.46153846153846156,0.3,0.6888888888888889,0.6379310344827587,14
0.7115384615384616,0.4685455720749838,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.8409090909090909,0.7543859649122807,15
