auroc,auprc,f1,recall,precision,specificity,accuracy,fold
0.702922077922078,0.5624427842169777,0.4186046511627907,0.6428571428571429,0.3103448275862069,0.5454545454545454,0.5689655172413793,1
0.49025974025974023,0.32821759138456646,0.38461538461538464,0.35714285714285715,0.4166666666666667,0.8409090909090909,0.7241379310344828,2
0.7142857142857143,0.4561948679818082,0.5128205128205128,0.7142857142857143,0.4,0.6590909090909091,0.6724137931034483,3
0.6666666666666667,0.4413893380542195,0.3870967741935484,0.46153846153846156,0.3333333333333333,0.7333333333333333,0.6724137931034483,4
0.6958041958041957,0.38786803733193664,0.4375,0.5384615384615384,0.3684210526315789,0.7272727272727273,0.6842105263157895,5
0.7175324675324675,0.47233863031224976,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.8636363636363636,0.7931034482758621,6
0.6444805194805195,0.4128911899304555,0.4864864864864865,0.6428571428571429,0.391304347826087,0.6818181818181818,0.6724137931034483,7
0.702922077922078,0.37546900682948203,0.4375,0.5,0.3888888888888889,0.75,0.6896551724137931,8
0.635897435897436,0.3870305486055569,0.4375,0.5384615384615384,0.3684210526315789,0.7333333333333333,0.6896551724137931,9
0.7832167832167832,0.5335755030876981,0.5,0.6923076923076923,0.391304347826087,0.6818181818181818,0.6842105263157895,10
0.7061688311688312,0.5796251094280651,0.46153846153846156,0.42857142857142855,0.5,0.8636363636363636,0.7586206896551724,11
0.4253246753246753,0.21676573397061843,0.0,0.0,0.0,0.7727272727272727,0.5862068965517241,12
0.724025974025974,0.4359160714094067,0.4,0.42857142857142855,0.375,0.7727272727272727,0.6896551724137931,13
0.5914529914529915,0.34933188156872363,0.3333333333333333,0.46153846153846156,0.2608695652173913,0.6222222222222222,0.5862068965517241,14
0.6520979020979021,0.429602813644167,0.36363636363636365,0.46153846153846156,0.3,0.6818181818181818,0.631578947368421,15
